,pyridine,pyridazine,pyrimidine,pyrazine,pyrrole,pyrazole,imidazole,thiazole,oxazole,isoxazole,furan
pyridine,,70.43214651064147,37.74225656263363,61.148445321837656,3.190645164108081,2.98538552342597,1.632255100025822,21.546104483835208,36.64249661663097,31.356768979574074,41.094310673775766
pyridazine,89.40280446118916,,43.95319244492128,38.37358716534844,0.4837321290451358,0.8976022355847203,1.19638713540757,17.104655804785548,9.519948102497567,17.359153172484344,0.9007210758751466
pyrimidine,41.531569154737994,34.792846627909874,,35.64433929121407,0.26514237796294576,1.188041993917193,0.521015296279981,9.584827920856236,28.17947529155162,17.472435701431785,10.109957441721061
pyrazine,78.84087400669284,47.253861124279545,47.666216772421635,,1.0913310433622077,1.571961259490398,0.42104643567815536,23.275669637601236,28.196180969417345,18.345018122400834,10.24845276251706
pyrrole,19.229541671902098,0.5564011078120711,4.072078948729958,5.67563723768073,,15.83321966568946,8.547385050050886,5.216346538005018,6.28734141337543,4.124704355298158,11.402148337935651
pyrazole,20.275815066900694,11.997242945183265,9.246593848212683,23.902947168350554,15.214307743891013,,17.239454376984188,15.801948811376153,21.343849776538093,33.69376707850462,0.20448896025292515
imidazole,10.240874637339935,0.5267721250530201,8.738588549815441,3.5924232527759634,5.872055048379992,17.243821487703737,,10.756953199763036,12.99776819651884,6.676705795905146,6.240696155423572
thiazole,20.603588172310143,3.5517353227375934,9.163873622182802,13.614936363353808,0.7457319810494293,1.237801768661823,1.7257682317378822,,28.878861310963988,24.122432257027487,7.772490049532323
oxazole,33.2976069585718,9.237381172184934,21.67815103809833,19.77370376140538,1.253301248420938,0.7159039930324184,2.9424517553162532,28.87642115577012,,23.30873782034076,10.483469825603986
isoxazole,18.969120009088396,9.149117991965868,16.487456929839297,15.442291725332325,0.2181456052422624,7.0111151530826215,0.3561634895562036,24.12158626299054,23.308550116095077,,6.8484425854061195
furan,62.60923928114202,0.8994735397589761,12.246339871777202,4.929591393676929,3.3663050679720308,5.51954143994102,1.0203849133413334,12.62675741781005,10.62387260137437,7.2838878018536946,
