SMILES,ID,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Clc1cc(Br)c(NC2CCNC2)nn1,pyridine2pyridazine_0000000095,8.240272581254724,8.240272581254724,0.03688271604938276,-3.323465726568405,0.8632360518628924,277.55299999999977,267.47299999999996,275.9777361000003,76,0,0.16289634641729003,-0.3635796971725826,0.3635796971725826,0.16289634641729003,2.0,2.857142857142857,3.5714285714285716,11.253123056281487,-0.18052448111499755,8.233233178595563e-17,-2.5468728639450022,0.23329337241789494,-2.6857078930398894,2.165893720728893,-0.9474562121227584,2.5516047507165767,2.711751085068319,689.0671301972409,18.87831517751085,16.544783328018287,8.886708813151445,10.652606663993629,8.314032450509018,4.590568002075681,2.174219370104678,3.325230727112347,1.2514430443885196,1.9744162319859984,0.7266656386325326,1.3288354411944778,-0.3900000000000001,90793.75184474795,3.573263728467217,4.420021060865355,2.3446121617323437,109.72944641974583,10.619626706576751,1.4118420783282006,12.382814673056021,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,11.600939890232516,34.84214719125797,20.739303489686908,7.214236628172855,13.789752606018162,33.34874656601689,0.0,15.507176969890452,0.0,12.390817369679024,18.303532721920263,15.668248040388502,0.0,0.0,10.619626706576751,5.817862777835028,0.0,27.530883788181864,29.208975453583612,0.0,0.0,17.338993350691137,10.515138223495708,7.976793973549194,0.0,0.0,49.84,37.24481822380924,0.0,0.0,20.24545603930196,0.0,0.0,0.0,0.0,0.0,26.127307514551426,25.390692496250672,77.9590851057501,8.504480570777693,0.0,6.131386469968646,0.0,-0.6127314814814813,-3.671028124212647,-3.323465726568405,-6.459949036456146,0.0,0.5,14,2,4,0,1,1,0,1,1,4,2,6,2,0,1,1,2,1.6663,59.63940000000001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clc1cnnc(Br)c1,pyridine2pyridazine_0000000096,7.183587962962963,7.183587962962963,0.0015432098765435498,-0.17141975308641944,0.6287769872679448,193.431,191.415,191.908987844,42,0,0.12976156401285058,-0.15644809224464393,0.15644809224464393,0.12976156401285058,1.875,2.625,3.25,15.068672405272576,-0.08287916988887804,1.1410833580132365,-1.9989125932090543,1.2571832427664966,-1.9152089089094169,4.68719682670028,-0.3274959531486649,1.9321601728882982,3.3421538077705124,240.67965837655683,7.723614639131599,5.65035613701837,5.992281622151529,4.625897657686229,2.7751780685091854,2.9461408110757645,1.0415955779797508,2.170698793121643,0.4988486771646448,1.0347044421906118,0.2563069255268499,0.7752938617167439,-0.15000000000000002,171.96225538705855,3.7964557190342445,2.4161831018578166,1.4182960138112293,62.819907482653385,0.0,4.60319601898388,0.0,0.0,0.0,0.0,0.0,0.0,5.098681808301038,5.098681808301038,11.600939890232516,21.972362605612645,0.0,13.937045636896526,2.7415171123404405,27.530883788181864,0.0,10.197363616602075,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,27.530883788181864,10.197363616602075,0.0,0.0,2.7415171123404405,16.818509937461936,5.022633313741326,0.0,0.0,25.78,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,26.127307514551426,14.342457002572955,14.452106481481481,8.42670524691358,0.0,6.818842592592593,0.0,0.0,0.0015432098765435498,-0.17141975308641944,0.0,0.0,0.0,8,0,2,0,0,0,0,1,1,2,0,4,0,0,0,0,1,1.8924999999999998,34.742000000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clc1cnnc(Br)c1,pyridine2pyridazine_0000000097,7.183587962962963,7.183587962962963,0.0015432098765435498,-0.17141975308641944,0.6287769872679448,193.431,191.415,191.908987844,42,0,0.12976156401285058,-0.15644809224464393,0.15644809224464393,0.12976156401285058,1.875,2.625,3.25,15.068672405272576,-0.08287916988887804,1.1410833580132365,-1.9989125932090543,1.2571832427664966,-1.9152089089094169,4.68719682670028,-0.3274959531486649,1.9321601728882982,3.3421538077705124,240.67965837655683,7.723614639131599,5.65035613701837,5.992281622151529,4.625897657686229,2.7751780685091854,2.9461408110757645,1.0415955779797508,2.170698793121643,0.4988486771646448,1.0347044421906118,0.2563069255268499,0.7752938617167439,-0.15000000000000002,171.96225538705855,3.7964557190342445,2.4161831018578166,1.4182960138112293,62.819907482653385,0.0,4.60319601898388,0.0,0.0,0.0,0.0,0.0,0.0,5.098681808301038,5.098681808301038,11.600939890232516,21.972362605612645,0.0,13.937045636896526,2.7415171123404405,27.530883788181864,0.0,10.197363616602075,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,27.530883788181864,10.197363616602075,0.0,0.0,2.7415171123404405,16.818509937461936,5.022633313741326,0.0,0.0,25.78,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,26.127307514551426,14.342457002572955,14.452106481481481,8.42670524691358,0.0,6.818842592592593,0.0,0.0,0.0015432098765435498,-0.17141975308641944,0.0,0.0,0.0,8,0,2,0,0,0,0,1,1,2,0,4,0,0,0,0,1,1.8924999999999998,34.742000000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCNc1nnc(Cl)cc1Br,pyridine2pyridazine_0000000098,7.889230914588058,7.889230914588058,0.20542438271604935,-3.714090726568406,0.9133826896146074,279.56899999999973,267.47299999999996,277.9933861640003,78,0,0.16268062477371084,-0.36635534298212863,0.36635534298212863,0.16268062477371084,1.8571428571428572,2.642857142857143,3.357142857142857,10.784884644767544,-0.2443222032473278,-1.0163630684550848e-16,-2.625889986129953,5.5083609082014166e-17,-2.7480742057778786,1.0814749173272433,-1.0481153928668296,2.3984489196646672,3.5260819889465163,662.4196437831675,20.87831517751085,18.544783328018283,8.886708813151444,11.363931529398815,9.090425652759038,4.314174799825659,1.9242193701046775,3.075230727112347,0.9653362466385402,1.6883094342360188,0.5060096906013009,1.1081794931632474,-0.3900000000000001,115586.05033647965,3.2996596150377493,5.481012772478081,3.7737249333804175,113.69713342796763,10.209723084138854,0.0,12.382814673056021,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,11.600939890232516,35.92401640617714,23.959787817993647,8.584995184343075,16.49018619620062,33.34874656601689,0.0,15.097273347452553,0.0,0.0,32.255186522484756,15.668248040388502,0.0,0.0,5.309813353288376,5.817862777835028,0.0,27.530883788181864,42.04264651664894,0.0,0.0,15.078344117872419,10.515138223495708,6.564951895220993,0.0,0.0,41.05,43.70556438554518,0.0,0.0,14.93564268601358,0.0,0.0,0.0,0.0,0.0,26.127307514551426,28.091126086433132,90.16886734942592,8.415058995546232,-0.6176598499482093,6.104627083858234,0.0,-0.7043438208616777,-0.47798445767195763,0.0,-14.36078752257076,0.0,0.5,14,1,4,0,0,0,0,1,1,4,1,6,6,0,0,0,1,1.8659999999999999,61.78570000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clc1cnnc(Br)c1,pyridine2pyridazine_0000000099,7.183587962962963,7.183587962962963,0.0015432098765435498,-0.17141975308641944,0.6287769872679448,193.431,191.415,191.908987844,42,0,0.12976156401285058,-0.15644809224464393,0.15644809224464393,0.12976156401285058,1.875,2.625,3.25,15.068672405272576,-0.08287916988887804,1.1410833580132365,-1.9989125932090543,1.2571832427664966,-1.9152089089094169,4.68719682670028,-0.3274959531486649,1.9321601728882982,3.3421538077705124,240.67965837655683,7.723614639131599,5.65035613701837,5.992281622151529,4.625897657686229,2.7751780685091854,2.9461408110757645,1.0415955779797508,2.170698793121643,0.4988486771646448,1.0347044421906118,0.2563069255268499,0.7752938617167439,-0.15000000000000002,171.96225538705855,3.7964557190342445,2.4161831018578166,1.4182960138112293,62.819907482653385,0.0,4.60319601898388,0.0,0.0,0.0,0.0,0.0,0.0,5.098681808301038,5.098681808301038,11.600939890232516,21.972362605612645,0.0,13.937045636896526,2.7415171123404405,27.530883788181864,0.0,10.197363616602075,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,27.530883788181864,10.197363616602075,0.0,0.0,2.7415171123404405,16.818509937461936,5.022633313741326,0.0,0.0,25.78,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,26.127307514551426,14.342457002572955,14.452106481481481,8.42670524691358,0.0,6.818842592592593,0.0,0.0,0.0015432098765435498,-0.17141975308641944,0.0,0.0,0.0,8,0,2,0,0,0,0,1,1,2,0,4,0,0,0,0,1,1.8924999999999998,34.742000000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CC(Nc2nnc(Cl)cc2Br)C1,pyridine2pyridazine_0000000100,8.172772581254724,8.172772581254724,0.03645061728395049,-3.141174059901738,0.8650069151358044,277.5529999999998,267.473,275.97773610000024,76,0,0.16285241116272228,-0.3647897445281475,0.3647897445281475,0.16285241116272228,1.9285714285714286,2.7142857142857144,3.4285714285714284,11.713833907920703,-0.17060561695949025,2.225715081954656e-16,-2.819388588712465,0.23328991940513108,-2.926237715816855,2.2530061653942637,-1.0686457837249106,2.4870928823680547,2.616820167368543,671.0671301972409,18.87831517751085,16.544783328018283,8.886708813151444,10.69128179858844,8.287639248258996,4.616961204325701,2.3124159712296883,3.463427328237358,1.3330413449510248,2.0560145325485033,0.7641656386325326,1.3663354411944788,-0.3900000000000001,87684.94666076814,3.573263728467217,4.001506645563586,2.1579419620603972,109.57753156538884,11.029530329014648,2.8236841566564013,12.382814673056021,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,11.600939890232516,34.7182124082714,18.889577717550388,7.214236628172855,13.830836128176141,33.34874656601689,0.0,10.197363616602075,5.719716975726273,24.78163473935805,5.309813353288376,15.668248040388502,0.0,0.0,11.029530329014648,5.817862777835028,0.0,27.530883788181864,22.233148553301366,0.0,0.0,22.341159695850298,10.515138223495708,9.388636051877395,0.0,0.0,63.83,42.36163320058264,0.0,0.0,14.93564268601358,0.0,0.0,0.0,0.0,0.0,26.127307514551426,25.431776018408655,77.25518896996952,8.51378355319613,0.0,6.567541112895777,-0.46613952139497794,-0.5595266439909297,-6.500721573094258,-6.282348119803476,0.0,0.0,0.5,14,3,4,1,0,1,0,1,1,4,2,6,3,1,0,1,2,1.7940999999999998,59.36210000000001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clc1cnnc(Br)c1,pyridine2pyridazine_0000000101,7.183587962962963,7.183587962962963,0.0015432098765435498,-0.17141975308641944,0.6287769872679448,193.431,191.415,191.908987844,42,0,0.12976156401285058,-0.15644809224464393,0.15644809224464393,0.12976156401285058,1.875,2.625,3.25,15.068672405272576,-0.08287916988887804,1.1410833580132365,-1.9989125932090543,1.2571832427664966,-1.9152089089094169,4.68719682670028,-0.3274959531486649,1.9321601728882982,3.3421538077705124,240.67965837655683,7.723614639131599,5.65035613701837,5.992281622151529,4.625897657686229,2.7751780685091854,2.9461408110757645,1.0415955779797508,2.170698793121643,0.4988486771646448,1.0347044421906118,0.2563069255268499,0.7752938617167439,-0.15000000000000002,171.96225538705855,3.7964557190342445,2.4161831018578166,1.4182960138112293,62.819907482653385,0.0,4.60319601898388,0.0,0.0,0.0,0.0,0.0,0.0,5.098681808301038,5.098681808301038,11.600939890232516,21.972362605612645,0.0,13.937045636896526,2.7415171123404405,27.530883788181864,0.0,10.197363616602075,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,27.530883788181864,10.197363616602075,0.0,0.0,2.7415171123404405,16.818509937461936,5.022633313741326,0.0,0.0,25.78,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,26.127307514551426,14.342457002572955,14.452106481481481,8.42670524691358,0.0,6.818842592592593,0.0,0.0,0.0015432098765435498,-0.17141975308641944,0.0,0.0,0.0,8,0,2,0,0,0,0,1,1,2,0,4,0,0,0,0,1,1.8924999999999998,34.742000000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(O)CSc1nnc(Cl)cc1Br,pyridine2pyridazine_0000000102,7.808374433106576,7.808374433106576,0.026797524565381314,-3.262524976554408,0.8213982722135466,299.5769999999999,291.51300000000003,297.9178382760002,78,0,0.21060662183754733,-0.39365515923151695,0.39365515923151695,0.21060662183754733,1.9285714285714286,2.7857142857142856,3.5,13.246868444870175,-0.1668358539581582,0.5037394399449354,-2.5187774009991406,0.530171973665151,-2.655774409940307,2.4314163884935915,-1.0522987233899268,2.460097574314731,3.2720373211466423,569.5410135914566,17.344934982691242,14.37510100840996,9.533523074470844,9.931669413113383,6.908171230364637,5.079133972931217,1.8702551065930735,3.816213085131593,0.9623814050335658,2.735315120573978,0.4829701858305122,1.692611748076978,0.11999999999999988,34438.90594283192,4.9674341827742134,5.8697916758036905,3.7021690137504977,110.22947487286177,10.217616382214425,5.025959978669241,5.153109816892792,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,21.959248565993192,11.600939890232516,21.972362605612645,8.4464739974906,22.594757010379567,18.442167719235744,39.29276873757298,2.8623993144652684,10.197363616602075,0.0,11.105978005619228,12.263942128066446,15.668248040388502,0.0,0.0,0.0,0.0,0.0,39.29276873757298,41.621339468298196,0.0,0.0,8.224551337021321,15.54109820216495,5.153109816892792,0.0,0.0,66.24000000000001,18.343960155016433,0.0,0.0,32.45609296844886,0.0,0.0,0.0,0.0,0.0,36.34492389676585,22.687890541719103,59.02782036751884,8.713237015568138,0.0,14.073632745793791,-2.933760393046108,0.0,-0.2804714401192574,-3.226822208049887,-3.262524976554408,0.0,0.42857142857142855,14,2,4,0,0,0,0,1,1,5,2,7,6,0,0,0,1,1.3378,58.55860000000002,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Clc1cnnc(Br)c1,pyridine2pyridazine_0000000103,7.183587962962963,7.183587962962963,0.0015432098765435498,-0.17141975308641944,0.6287769872679448,193.431,191.415,191.908987844,42,0,0.12976156401285058,-0.15644809224464393,0.15644809224464393,0.12976156401285058,1.875,2.625,3.25,15.068672405272576,-0.08287916988887804,1.1410833580132365,-1.9989125932090543,1.2571832427664966,-1.9152089089094169,4.68719682670028,-0.3274959531486649,1.9321601728882982,3.3421538077705124,240.67965837655683,7.723614639131599,5.65035613701837,5.992281622151529,4.625897657686229,2.7751780685091854,2.9461408110757645,1.0415955779797508,2.170698793121643,0.4988486771646448,1.0347044421906118,0.2563069255268499,0.7752938617167439,-0.15000000000000002,171.96225538705855,3.7964557190342445,2.4161831018578166,1.4182960138112293,62.819907482653385,0.0,4.60319601898388,0.0,0.0,0.0,0.0,0.0,0.0,5.098681808301038,5.098681808301038,11.600939890232516,21.972362605612645,0.0,13.937045636896526,2.7415171123404405,27.530883788181864,0.0,10.197363616602075,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,27.530883788181864,10.197363616602075,0.0,0.0,2.7415171123404405,16.818509937461936,5.022633313741326,0.0,0.0,25.78,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,26.127307514551426,14.342457002572955,14.452106481481481,8.42670524691358,0.0,6.818842592592593,0.0,0.0,0.0015432098765435498,-0.17141975308641944,0.0,0.0,0.0,8,0,2,0,0,0,0,1,1,2,0,4,0,0,0,0,1,1.8924999999999998,34.742000000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNCCN(C)c1nnc(Cl)cc1Br,pyridine2pyridazine_0000000104,7.973605914588058,7.973605914588058,0.16792438271604926,-3.643257393235073,0.9078084436024833,279.56899999999973,267.47299999999996,277.9933861640003,78,0,0.16500602590569718,-0.3559782162002326,0.3559782162002326,0.16500602590569718,1.9285714285714286,2.7857142857142856,3.5,10.810701147814612,-0.2460505889366766,5.334889363918192e-17,-2.6086117894387826,3.1362138981131324e-17,-2.783881745459,1.5454095050806649,-1.010107903921932,2.4372318398024997,3.6796711529763804,676.4196437831675,20.87831517751085,18.544783328018283,8.886708813151444,11.363931529398814,9.090425652759038,4.3141747998256585,1.9242193701046775,3.075230727112347,1.071237946076035,1.7942111336735136,0.5774500764632591,1.2682797808637027,-0.3900000000000001,121549.62631463027,3.2996596150377493,5.481012772478081,3.076854814617062,113.69713342796763,10.209723084138854,1.4118420783282006,10.97097259472782,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,11.600939890232516,28.948189505894888,30.935614718275893,8.584995184343075,16.49018619620062,33.34874656601689,0.0,15.507176969890452,0.0,0.0,31.84528290004686,15.668248040388502,0.0,0.0,10.209723084138854,5.817862777835028,0.0,27.530883788181864,37.14273678579846,0.0,0.0,15.078344117872419,10.515138223495708,6.564951895220993,0.0,0.0,41.05,53.741297340708286,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,26.127307514551426,28.091126086433132,90.04417077351339,8.421701091950911,-0.16792438271604926,5.619088399505892,0.0,-0.8127621882086167,-0.5408991953262785,0.0,-14.035596720941468,0.0,0.5,14,1,4,0,0,0,0,1,1,4,1,6,6,0,0,0,1,1.5481,61.938700000000026,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clc1cnnc(Br)c1,pyridine2pyridazine_0000000105,7.183587962962963,7.183587962962963,0.0015432098765435498,-0.17141975308641944,0.6287769872679448,193.431,191.415,191.908987844,42,0,0.12976156401285058,-0.15644809224464393,0.15644809224464393,0.12976156401285058,1.875,2.625,3.25,15.068672405272576,-0.08287916988887804,1.1410833580132365,-1.9989125932090543,1.2571832427664966,-1.9152089089094169,4.68719682670028,-0.3274959531486649,1.9321601728882982,3.3421538077705124,240.67965837655683,7.723614639131599,5.65035613701837,5.992281622151529,4.625897657686229,2.7751780685091854,2.9461408110757645,1.0415955779797508,2.170698793121643,0.4988486771646448,1.0347044421906118,0.2563069255268499,0.7752938617167439,-0.15000000000000002,171.96225538705855,3.7964557190342445,2.4161831018578166,1.4182960138112293,62.819907482653385,0.0,4.60319601898388,0.0,0.0,0.0,0.0,0.0,0.0,5.098681808301038,5.098681808301038,11.600939890232516,21.972362605612645,0.0,13.937045636896526,2.7415171123404405,27.530883788181864,0.0,10.197363616602075,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,27.530883788181864,10.197363616602075,0.0,0.0,2.7415171123404405,16.818509937461936,5.022633313741326,0.0,0.0,25.78,0.0,0.0,0.0,21.841143251203263,0.0,0.0,0.0,0.0,0.0,26.127307514551426,14.342457002572955,14.452106481481481,8.42670524691358,0.0,6.818842592592593,0.0,0.0,0.0015432098765435498,-0.17141975308641944,0.0,0.0,0.0,8,0,2,0,0,0,0,1,1,2,0,4,0,0,0,0,1,1.8924999999999998,34.742000000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)CSc1nnc(Cl)cc1Br,pyridine2pyridazine_0000000106,11.433454882982,11.433454882982,0.035239512471655354,-3.0471394977744195,0.6319418981333895,297.5609999999999,291.51300000000003,295.90218821200017,76,0,0.315545802571762,-0.46837940437090386,0.46837940437090386,0.315545802571762,2.0,2.7857142857142856,3.5,13.65789295261061,-0.24310379469927523,0.5329831317104742,-2.2788322652282638,0.7490296533195546,-2.38191131915827,3.605191089582445,-0.94786950533443,2.2757132718364215,2.968145907570614,542.7822773573564,15.71517847069432,12.37510100840996,9.533523074470844,8.938176154395315,6.045798794668842,5.033258118163148,1.8285884399264067,3.7745464184649262,0.9530170353922497,2.707222011650029,0.4782880010098541,1.678565193615004,-0.33000000000000007,11430.907764434345,5.671697040311039,5.526437056275059,3.433926340283203,106.9327931814303,4.736862953800049,5.025959978669241,5.153109816892792,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,10.197363616602075,23.36282483962363,21.972362605612645,0.0,25.440180196886477,17.755951474893187,45.26207402552483,0.0,10.197363616602075,0.0,5.025959978669241,12.742909344032746,15.668248040388502,0.0,0.0,0.0,0.0,0.0,39.29276873757298,28.90957824858667,9.53140013787187,0.0,8.224551337021321,15.54109820216495,5.153109816892792,0.0,0.0,52.08,18.712214631984594,4.794537184071822,0.0,32.45609296844886,0.0,0.0,0.0,0.0,0.0,30.864170468351475,19.825491227253835,46.807299557177046,8.769573413204515,11.433454882982,6.598733137545143,-2.716399281934996,-1.585480914588057,-0.2322635188334592,0.0,0.0,-3.0471394977744195,0.2857142857142857,14,0,4,0,0,0,0,1,1,5,0,7,4,0,0,0,1,2.1576000000000004,57.48200000000001,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
